model_year,mileage_km,engine_size_liters,horsepower,previous_owners,airbags_count,warranty_months,mileage_original,horsepower_original,idade_veiculo,km_por_ano,potencia_por_litro,brand_  Fiat,brand_  Ford,brand_  Honda,brand_  Hyundai,brand_  Toyota,brand_  Volkswagen,brand_Chevrolet,brand_Fiat,brand_Ford,brand_Honda,brand_Hyundai,brand_Toyota,brand_Volkswagen,fuel_type_Diesel,fuel_type_ELÉTRICO,fuel_type_ETANOL,fuel_type_Elétrico,fuel_type_Etanol,fuel_type_FLEX,fuel_type_Flex,fuel_type_GASOLINA,fuel_type_Gasolina,fuel_type_HÍBRIDO,fuel_type_Híbrido,transmission_Automática,transmission_Automática ,transmission_CVT,transmission_CVT ,transmission_Manual,transmission_Manual ,drivetrain_Dianteira,drivetrain_Traseira,condition_Excelente,condition_Regular,condition_Ruim,accident_history_2+ acidentes,accident_history_Sem acidentes,service_history_Parcial,service_history_Sem histórico,air_conditioning_Sim,power_steering_Sim,power_windows_Sim,abs_brakes_Sim,interior_material_Couro Sintético,interior_material_Tecido,sound_system_Multimídia,sound_system_Premium,sunroof_Sim,parking_sensors_Sim,imported_Sim,color_Branco,color_Cinza,color_Prata,color_Preto,color_Vermelho,price_brl
-1.1275415957243728,0.4403313124645003,0.6746494492435461,-0.6952880888054542,-0.7543139967393855,-0.7754457261371102,-0.687772768870064,0.4403313124645003,-0.6952880888054542,1.1275415957243535,-0.41814728993373657,-0.9297317732165856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,8.987321812850125
-0.8975725708712968,-1.5117977753153102,0.6746494492435461,0.7667748865449487,-0.05221631034491549,1.1764098202995825,-1.6348821800190692,-1.5117977753153102,0.7667748865449487,0.8975725708712774,-0.7022384954040994,0.041607905587049604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,10.20551621869483
0.7122106031002352,-0.5074563325125963,0.19585044639238466,1.0153255923545172,-0.7543139967393855,-1.5561879447117872,-0.024796181065760318,-0.5074563325125963,1.0153255923545172,-0.712210603100255,-0.2533005858337282,0.5163501736023262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,10.56800375029692
-0.8975725708712968,1.1625162118945607,-1.2405465621611003,-0.02273912014426887,1.3519790624440244,-0.7754457261371102,1.301156994542847,1.1625162118945607,-0.02273912014426887,0.8975725708712774,-0.27538074502890664,0.9468964862320375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.987321812850125
0.02230352854100721,-0.8240907880718248,-0.28294855645877737,1.322358817178102,1.3519790624440244,-0.7754457261371102,-0.877194651099865,-0.8240907880718248,1.322358817178102,-0.022303528541026824,-0.514658007497786,1.1766877016747264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10.267991767589194
-1.1275415957243728,0.008738004766021297,0.19585044639238466,-1.3093545384526235,-1.4564116831338554,1.5667809295869213,-0.21421806329556137,0.008738004766021297,-1.3093545384526235,1.1275415957243535,-0.48173649136825586,-1.2211336768576762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,9.85003403180204
-1.1275415957243728,0.09918510746620889,-1.2405465621611003,1.0884287411220375,-1.4564116831338554,-0.3850746168497716,0.16462570116404074,0.09918510746620889,1.0884287411220375,1.1275415957243535,-0.4684103833629182,2.2756891668354102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,8.987321812850125
1.6320867025125394,1.1185175520553343,-1.2405465621611003,-0.6368055697914381,-0.7543139967393855,1.1764098202995825,-1.256038415559467,1.1185175520553343,-0.6368055697914381,-1.6320867025125592,4.840220494250043,0.21256368905648929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,10.788844737640357
-1.1275415957243728,-1.0252096226232268,0.19585044639238466,0.48898292122837217,0.6498813760495545,-1.1658168354244487,0.5434694656236428,-1.0252096226232268,0.48898292122837217,1.1275415957243535,-0.634074126771841,0.12295760368685393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,9.898977397058243
0.2522725533940832,0.788785108862853,1.1534484520947077,-1.499422725248176,-0.05221631034491549,-0.7754457261371102,-0.5930618277551635,0.788785108862853,-1.499422725248176,-0.25227255339410287,-0.039988286503015835,-1.5445897898992866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,8.987321812850125
-1.1275415957243728,0.47647953125680365,0.6746494492435461,-1.6894909120437283,-0.7543139967393855,-1.1658168354244487,1.5852898178875485,0.47647953125680365,-1.6894909120437283,1.1275415957243535,-0.4128213584948536,-1.5902427548030575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,9.37475250822657
-1.5874796454305249,0.4540974227400444,-0.28294855645877737,-0.081221639158285,-0.7543139967393855,0.005296492437566915,-0.877194651099865,0.4540974227400444,-0.081221639158285,1.5874796454305056,-0.4603827260566557,-0.022222987591474886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,9.836706518845777
-1.357510620577449,1.5244159764690264,0.19585044639238466,1.4247032254526302,1.3519790624440244,0.005296492437566915,1.301156994542847,1.5244159764690264,1.4247032254526302,1.3575106205774294,-0.29339937978800357,0.8223221724254712,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,9.965898812657525
0.48224157824715924,0.10176016348337336,1.1534484520947077,0.43050040221435604,-0.05221631034491549,-0.3850746168497716,1.5852898178875485,0.10176016348337336,0.43050040221435604,-0.48224157824717895,-0.14128772317587332,-0.39063825148056813,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,10.465329432318082
-0.6676035460182208,-0.2759518369586535,0.19585044639238466,1.5709095229876704,-1.4564116831338554,1.1764098202995825,0.44875852450874226,-0.2759518369586535,1.5709095229876704,0.6676035460182014,-0.4828787877916128,0.9315978862908803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,8.987321812850125
0.7122106031002352,-0.20632788994321208,-0.28294855645877737,-1.3093545384526235,-0.7543139967393855,-0.3850746168497716,1.5852898178875485,-0.20632788994321208,-1.3093545384526235,-0.712210603100255,-0.13794628396739428,-1.071269840699401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,10.123586473664112
-0.2076654963120688,-1.2987223293112364,0.19585044639238466,-1.3385957979596315,-1.4564116831338554,0.786038711012244,-0.024796181065760318,-1.2987223293112364,-1.3385957979596315,0.20766549631204922,-0.6416060370007737,-1.242988819630758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,11.01977602621718
-0.43763452116514484,1.4113083808177913,-0.28294855645877737,-1.6456290227832162,-0.7543139967393855,-1.5561879447117872,-0.5930618277551635,1.4113083808177913,-1.6456290227832162,0.4376345211651253,-0.13318473309531167,-1.3585088600027617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,8.987321812850125
-0.43763452116514484,-0.8262621866592715,-0.28294855645877737,0.44512103196786007,-1.4564116831338554,-0.7754457261371102,-0.21421806329556137,-0.8262621866592715,0.44512103196786007,0.4376345211651253,-0.561761636169654,0.42736852088335064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,9.937357437043744
1.6320867025125394,-0.0491659575658932,-0.5223480578843578,0.05036402862325128,0.6498813760495545,-1.1658168354244487,0.0699147600491402,-0.0491659575658932,0.05036402862325128,-1.6320867025125592,2.6036779261704566,0.27174069102668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,11.038592477563263
-1.357510620577449,1.0757855413921187,0.19585044639238466,-1.3678370574666396,-1.4564116831338554,0.005296492437566915,1.0170241711981454,1.0757855413921187,-1.3678370574666396,1.3575106205774294,-0.3547773777715647,-1.2648439624038397,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,9.371182897093012
0.9421796279533112,-0.4241358713301827,0.6746494492435461,0.2550528451723077,-1.4564116831338554,1.5667809295869213,0.44875852450874226,-0.4241358713301827,0.2550528451723077,-0.9421796279533311,-0.0897042553949779,-0.2983609819942229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,11.372237093592211
-0.43763452116514484,0.2869136507283557,1.1534484520947077,0.883739924572981,-0.05221631034491549,1.1764098202995825,-0.7824837099849645,0.2869136507283557,0.883739924572981,0.4376345211651253,-0.34854759952691133,-0.11963448109435394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,10.203036435052743
1.4021176776594633,0.23328288946276277,-0.28294855645877737,0.006502139362739192,-0.7543139967393855,0.005296492437566915,-0.024796181065760318,0.23328288946276277,0.006502139362739192,-1.4021176776594833,1.198287257377616,0.052708930487662536,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10.634652800283595
0.02230352854100721,-1.4512491608576592,0.19585044639238466,-1.1485276111640792,-1.4564116831338554,-1.1658168354244487,1.680000759002449,-1.4512491608576592,-1.1485276111640792,-0.022303528541026824,-0.664812821078013,-1.1009303916057263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,10.906066066334803
0.2522725533940832,-1.630194675218018,-0.28294855645877737,0.5913273295029003,-1.4564116831338554,1.5667809295869213,-1.256038415559467,-1.630194675218018,0.5913273295029003,-0.25227255339410287,-0.7018788971306186,0.5522550510152465,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,11.097288801540568
-1.5874796454305249,-0.4241219521084683,-1.2405465621611003,0.7082923675309326,-0.7543139967393855,-0.3850746168497716,-1.3507493566743676,-0.4241219521084683,0.7082923675309326,1.5874796454305056,-0.5725235587267502,1.8211021971553092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,8.987321812850125
-1.1275415957243728,1.0038788420155151,-1.2405465621611003,-0.037359749897772895,-0.05221631034491549,-1.5561879447117872,-0.49835088664026295,1.0038788420155151,-0.037359749897772895,1.1275415957243535,-0.3351164904858899,0.9294123720135721,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,8.987321812850125
-0.43763452116514484,-0.8146396365277455,1.1534484520947077,1.6293920420016865,-0.05221631034491549,-1.5561879447117872,0.16462570116404074,-0.8146396365277455,1.6293920420016865,0.4376345211651253,-0.559535491165069,0.3262104314765146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,10.512926984022588
-1.5874796454305249,0.3282954968852744,-1.2405465621611003,-0.5344611615169099,-0.05221631034491549,-1.1658168354244487,0.8276022889683444,0.3282954968852744,-0.5344611615169099,1.5874796454305056,-0.47644651731529064,0.33495248858574733,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,8.987321812850125
-1.357510620577449,-0.20952931093752464,0.6746494492435461,-1.1777688706710872,-1.4564116831338554,-1.1658168354244487,1.0170241711981454,-0.20952931093752464,-1.1777688706710872,1.3575106205774294,-0.5306237899772057,-1.2502738672217852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,10.345284589891683
-0.2076654963120688,-1.0441119257113856,-0.28294855645877737,-1.1923895004245912,-0.7543139967393855,-1.5561879447117872,0.7328913478534439,-1.0441119257113856,-1.1923895004245912,0.20766549631204922,-0.587420216077459,-0.9713606165938842,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,10.412441425669323
0.7122106031002352,0.3668795794775982,-1.2405465621611003,-1.2362513896851033,-0.05221631034491549,1.5667809295869213,1.2064460534279464,0.3668795794775982,-1.2362513896851033,-0.712210603100255,0.0816342607842697,-0.5042849939005934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,10.23616689091864
1.4021176776594633,1.1056840296346553,0.19585044639238466,-0.21280730693982125,1.3519790624440244,-0.3850746168497716,-0.49835088664026295,1.1056840296346553,-0.21280730693982125,-1.4021176776594833,2.033771474787058,-0.40156582286710907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,10.095388084110406
-1.357510620577449,-0.2853333923941608,-0.28294855645877737,-1.3385957979596315,1.3519790624440244,-1.1658168354244487,0.7328913478534439,-0.2853333923941608,-1.3385957979596315,1.3575106205774294,-0.5409946930524585,-1.0962471467257802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,10.456366412533118
-0.6676035460182208,-1.5144702658844755,0.19585044639238466,0.6644304782704206,0.6498813760495545,0.005296492437566915,-1.5401712389041686,-1.5144702658844755,0.6644304782704206,0.6676035460182014,-0.698534918834595,0.25408846032534466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,10.518240665668062
-1.1275415957243728,-1.006752734629929,-0.5223480578843578,1.6147714122481824,0.6498813760495545,-0.3850746168497716,-0.024796181065760318,-1.006752734629929,1.6147714122481824,1.1275415957243535,-0.6313547640117491,1.7108177843926808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10.223648915729836
0.9421796279533112,1.4453826355746489,0.6746494492435461,-0.6514261995449422,-0.05221631034491549,0.39566760172490545,0.6381804067385434,1.4453826355746489,-0.6514261995449422,-0.9421796279533311,0.8054993010596218,-0.9005915828524766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,10.976884592063174
0.02230352854100721,1.3535018530378777,0.19585044639238466,-0.6806674590519503,-1.4564116831338554,-1.5561879447117872,0.5434694656236428,1.3535018530378777,-0.6806674590519503,-0.022303528541026824,0.006703153044607226,-0.7512481072364177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.987321812850125
-0.8975725708712968,0.24693764596459164,-0.28294855645877737,1.366220706438614,1.3519790624440244,1.1764098202995825,-1.5401712389041686,0.24693764596459164,1.366220706438614,0.8975725708712774,-0.421519832964635,1.214153660714295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,10.19727594341967
1.6320867025125394,-1.1164918786262785,-0.5223480578843578,-0.8853562756010066,1.3519790624440244,-1.5561879447117872,-1.5401712389041686,-1.1164918786262785,-0.8853562756010066,-1.6320867025125592,0.5593569806424709,-0.589015701267003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,10.954623813179536
-1.357510620577449,0.104237784948537,0.19585044639238466,0.8544986650659729,-1.4564116831338554,-0.7754457261371102,-1.1613274744445665,0.104237784948537,0.8544986650659729,1.3575106205774294,-0.487696706407182,0.3961468883503763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.36236703727893
0.2522725533940832,-0.051003294832194325,0.6746494492435461,1.410082595699126,-3.562704742317265,0.005296492437566915,0.0699147600491402,-0.051003294832194325,1.410082595699126,-0.25227255339410287,-0.2697744397307898,0.4689973642606488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,11.047471470423064
-0.43763452116514484,-1.2609177231349191,1.1534484520947077,-1.6602496525367203,0.6498813760495545,-0.7754457261371102,-0.49835088664026295,-1.2609177231349191,-1.6602496525367203,0.4376345211651253,-0.6450141272572941,-1.6407524181008466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,9.781150412671185
0.7122106031002352,0.4849006603940172,0.6746494492435461,-0.7099087185589583,-0.7543139967393855,-0.7754457261371102,-0.3089290044104619,0.4849006603940172,-0.7099087185589583,-0.712210603100255,0.12684499969176002,-0.9394451700046219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,10.034471954331547
