model_year,mileage_km,horsepower,previous_owners,airbags_count,warranty_months,price_brl_log,engine_size_liters_log,brand_Fiat,brand_Ford,brand_Honda,brand_Hyundai,brand_Toyota,brand_Volkswagen,fuel_type_Elétrico,fuel_type_Etanol,fuel_type_Flex,fuel_type_Gasolina,fuel_type_Híbrido,transmission_Automática,transmission_Cvt,transmission_Manual,drivetrain_Dianteira,drivetrain_Traseira,condition_Excelente,condition_Regular,condition_Ruim,accident_history_2+ Acidentes,accident_history_Sem Acidentes,service_history_Parcial,service_history_Sem Histórico,air_conditioning_Sim,power_steering_Sim,power_windows_Sim,abs_brakes_Sim,interior_material_Couro Sintético,interior_material_Tecido,sound_system_Multimídia,sound_system_Premium,sunroof_Sim,parking_sensors_Sim,imported_Sim,color_Branco,color_Cinza,color_Prata,color_Preto,color_Vermelho,car_age,km_per_year_score,usage_intensity
-0.2241616204301001,1.390886820404172,3.959403501077052,-0.0507962622645187,0.3817383465824416,0.5623037284006611,9.820268973785195,-0.4971606550341905,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.2241616204301168,0.156625403057122,0.156625403057122
0.0060287966375017,-0.6929111599395564,-1.1254418175026573,-0.7585194668488254,-0.0105994484960728,1.0374683891726526,11.07969339830934,-0.4971606550341905,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,-0.0060287966374849,-0.5365923106135478,-0.5365923106135478
0.9267904649079092,-0.0535293053526414,0.8123359113543664,1.3646501469040946,1.1664139367394706,0.0871390676286697,11.219868976180992,-1.3907052734306435,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.9267904649078924,0.2544243262806759,0.2544243262806759
-0.9147328716329056,1.6191610883682073,-1.460546236778684,-0.0507962622645187,0.3817383465824416,1.6076659820990422,8.987321812850125,1.2015681247529084,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.9147328716329224,-0.0393064594124787,-0.0393064594124787
0.0060287966375017,-0.6352941204161977,0.9434637275928116,0.6569269423197879,-0.0105994484960728,-0.8631902539153129,10.516373251493263,0.2866767991881377,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-0.0060287966374849,-0.5139910976261822,-0.5139910976261822
1.156980881975511,-0.5922253148134206,-0.3532446774318132,-0.0507962622645187,-0.7952750386531019,-0.9582231860697112,10.255762832130172,0.2866767991881377,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-1.1569808819754943,0.0828393273636596,0.0828393273636596
0.9267904649079092,-0.1086370830404992,-0.5863607951890492,-0.0507962622645187,-0.7952750386531019,1.1325013213270507,10.952384248958303,2.001777759132004,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,-0.9267904649078924,0.2155138800662065,0.2155138800662065
-0.9147328716329056,-1.3567548894692776,0.0,0.0,-1.1876128337316163,0.0871390676286697,10.877348835532215,-1.3907052734306435,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.9147328716329224,-0.8474725620848762,-0.8474725620848762
-1.1449232887005074,1.611290507528986,-0.338674920071986,-0.7585194668488254,-1.5799506288101308,0.8474025248638559,9.19187085569252,-1.3907052734306435,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.1449232887005245,-0.1071296921371098,-0.1071296921371098
-1.1449232887005074,-1.2141108956183733,-1.27113939110093,0.6569269423197879,-1.5799506288101308,-0.6731243896065164,8.987321812850125,0.2866767991881377,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1.1449232887005245,-0.8196142214415494,-0.8196142214415494
-0.6845424545653038,1.5731716665306668,0.5792197935971305,-0.7585194668488254,-0.7952750386531019,1.6076659820990422,8.987321812850125,-1.3907052734306435,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.6845424545653206,0.0239750544141761,0.0239750544141761
0.2362192137051036,-1.133567704242788,0.9871729996722934,-1.4662426714331322,0.7740761416609561,-0.7681573217609147,11.36110207490206,2.001777759132004,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.2362192137050868,-0.6779971331471557,-0.6779971331471557
1.156980881975511,1.1006762917245223,-0.8486164276659397,1.3646501469040946,0.7740761416609561,0.6573366605550595,10.152844510666242,-1.3907052734306435,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.1569808819754943,1.5769922326190229,1.5769922326190229
-1.1449232887005074,-0.206498294625033,-1.402267207339375,0.6569269423197879,1.1664139367394706,0.182171999783068,8.987321812850125,-1.3907052734306435,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.1449232887005245,-0.5655234614736925,-0.5655234614736925
1.6173617161107148,1.5086438730996992,-1.27113939110093,0.6569269423197879,1.1664139367394706,-0.7681573217609147,10.15459640413204,0.2866767991881377,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.617361716110698,4.8351733076802175,4.8351733076802175
0.2362192137051036,0.9136197345665836,1.4096959631072836,1.3646501469040946,-0.4029372435745874,0.8474025248638559,10.559322198212094,0.2866767991881377,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.2362192137050868,0.225425442472791,0.225425442472791
1.3871712990431129,0.8113844545365592,0.9288939702329844,-0.0507962622645187,-0.7952750386531019,1.7026989142534403,10.892080341165675,-0.2250628737736576,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.387171299043096,2.082566629563435,2.082566629563435
1.3871712990431129,1.0865394122032035,-0.1929773464737135,1.3646501469040946,-0.4029372435745874,-0.4830585252977198,10.095388084110406,0.2866767991881377,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,-1.387171299043096,2.4063685389047964,2.4063685389047964
-1.6053041228357112,-1.6628299861471485,1.336847176308147,0.6569269423197879,1.1664139367394706,-0.1029267966801267,10.8236906212302,-1.3907052734306435,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.605304122835728,-0.936302857208376,-0.936302857208376
0.2362192137051036,-0.0850116287095266,0.3315339184800673,-1.4662426714331322,-0.4029372435745874,-1.0532561182241096,10.043944905231385,2.001777759132004,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.2362192137050868,-0.215269972711305,-0.215269972711305
-0.9147328716329056,1.400306836147282,-0.2658261332728497,-0.7585194668488254,0.3817383465824416,-1.1482890503785077,8.987321812850125,-1.3907052734306435,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0.9147328716329224,-0.0987404586879536,-0.0987404586879536
-0.4543520374977019,1.99533144896092e-16,0.0,-0.7585194668488254,1.558751731817985,0.182171999783068,10.607277893194553,1.2015681247529084,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4543520374977187,-0.3913792283103116,-0.3913792283103116
-1.1449232887005074,0.1815185983859152,1.540823779345729,1.3646501469040946,-0.0105994484960728,-0.2929926609889233,10.083138880774204,-0.4971606550341905,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.1449232887005245,-0.4676768216754966,-0.4676768216754966
1.156980881975511,0.1497620387628551,-1.562534538297475,1.3646501469040946,1.558751731817985,1.6076659820990422,10.546051712719995,-1.3907052734306435,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1.1569808819754943,0.7377164659564645,0.7377164659564645
-1.6053041228357112,0.5642153078330694,-0.6737793393480127,1.3646501469040946,0.7740761416609561,-1.0532561182241096,8.987321812850125,0.2866767991881377,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1.605304122835728,-0.4449059881752133,-0.4449059881752133
1.156980881975511,-0.6045248113513674,-0.8777559423855942,-0.7585194668488254,-0.4029372435745874,-1.243321982532906,10.24555127050591,-1.3907052734306435,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,-1.1569808819754943,0.0719838066326385,0.0719838066326385
0.9267904649079092,0.0576460769546866,-1.577104295657302,0.6569269423197879,-0.0105994484960728,0.2772049319374663,9.881650857926951,-0.2250628737736576,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-0.9267904649078924,0.3329229323784412,0.3329229323784412
-1.6053041228357112,-1.6496666453707505,1.671951595584174,-0.0507962622645187,1.1664139367394706,1.7026989142534403,10.661555993479634,-1.3907052734306435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1.605304122835728,-0.9333983700562636,-0.9333983700562636
1.6173617161107148,-1.2163596330010078,0.0984178007228313,0.6569269423197879,-0.4029372435745874,0.7523695927094577,11.279554794500502,-1.3907052734306435,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,-1.617361716110698,0.025003726947216,0.025003726947216
0.6966000478403073,0.8108222701909006,1.599102808785038,0.6569269423197879,0.3817383465824416,-1.4333878468417025,9.909817476230998,-1.3907052734306435,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.6966000478402905,0.5604297973994536,0.5604297973994536
-0.6845424545653038,-1.291527793559564,0.1566968301621404,-0.7585194668488254,0.7740761416609561,-0.2929926609889233,10.94091568787924,-0.2250628737736576,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.6845424545653206,-0.8188183689103853,-0.8188183689103853
-1.1449232887005074,1.99533144896092e-16,-0.630070067268531,-1.4662426714331322,1.1664139367394706,-0.2929926609889233,8.987321812850125,-1.3907052734306435,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.1449232887005245,-0.5134505630585524,-0.5134505630585524
0.0060287966375017,-0.5180855402530206,-0.455232978950604,0.6569269423197879,-0.0105994484960728,-1.4333878468417025,10.550302795011584,-1.3907052734306435,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.0060287966374849,-0.4680141417442208,-0.4680141417442208
0.6966000478403073,1.4486409780606182,-0.7466281261471489,-0.7585194668488254,-0.7952750386531019,-0.7681573217609147,8.987321812850125,0.2866767991881377,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.6966000478402905,0.9357218095318792,0.9357218095318792
-0.2241616204301001,0.7013197291072397,4.003112773156533,-0.0507962622645187,-0.7952750386531019,-1.6234537111504992,8.987321812850125,-0.2250628737736576,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.2241616204301168,-0.0868190284091219,-0.0868190284091219
-1.1449232887005074,-1.1693281133520026,1.132870573270566,-0.0507962622645187,0.0,0.4672707962462629,10.143448888776495,-1.3907052734306435,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1.1449232887005245,-0.8083212987763113,-0.8083212987763113
-0.6845424545653038,-1.4001253549648474,-1.5916740530171292,-0.7585194668488254,1.1664139367394706,0.2772049319374663,10.496510484233491,0.2866767991881377,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.6845424545653206,-0.8507677275836247,-0.8507677275836247
-0.9147328716329056,1.5343535230536014,1.132870573270566,1.3646501469040946,0.7740761416609561,-1.243321982532906,8.987321812850125,1.2015681247529084,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0.9147328716329224,-0.0623375530481414,-0.0623375530481414
0.2362192137051036,0.7133038539390854,-1.4751159941385112,1.3646501469040946,0.3817383465824416,-1.1482890503785077,8.987321812850125,0.7604737325513222,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.2362192137050868,0.1370261657952617,0.1370261657952617
1.156980881975511,-1.4681770844161632,-1.4168369646992025,-0.7585194668488254,1.558751731817985,-0.8631902539153129,11.037949494097935,-0.2250628737736576,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,-1.1569808819754943,-0.6902746423797319,-0.6902746423797319
